Person_ID,Identification_Confidence,Evidence_Type,Member_Type,Outbound_start_station_id,Outbound_end_station_id,Return_start_station_id,Return_end_station_id,Outbound_Undock_Time,Outbound_Redock_Time,Return_Undock_Time,Outbound_Date,Return_Date,Outbound_Bike_Time_Minutes,Time_At_Destination,Outbound_Ride_ID,Return_Ride_ID,Number_Of_Matched_Pairs,Pattern_Consistency,Quasi_Identifier,Why_Not_Anonymous,Anonymity_Set_Size,Uniqueness_Score,K_Anonymity_Violated,Privacy_Risk_Level,Anonymity_at_±5min,Anonymity_at_±10min,Anonymity_at_±15min,Anonymity_at_±20min
COMMUTER_member_Lechmere Canal Park~Kendall T,HIGH,Matched Outbound + Return Journey,member,M32095,M32004,M32004,M32095,08:25,08:25,16:18,2025-10-06,2025-10-06,0,7h 53m,E359083766327400,29B6E56D6E822646,2,Arrival times within ±3 minutes,"(member, Lechmere Canal Park -> Kendall T, ~504)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,3,2
COMMUTER_member_325 Binney St.~Kendall T,HIGH,Matched Outbound + Return Journey,member,M32091,M32004,M32004,M32091,12:58,12:58,19:59,2025-10-24,2025-10-24,0,7h 1m,FBAF3E870C4C703E,A458BE4A462487D8,2,Arrival times within ±5 minutes,"(member, 325 Binney St. -> Kendall T, ~776)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,3,3,4
COMMUTER_member_Jackson Square T Stop~MLK Blvd at Washington St,HIGH,Matched Outbound + Return Journey,member,E32006,B32023,B32023,E32006,16:35,16:35,22:23,2025-10-10,2025-10-10,0,5h 48m,5D89D44C78C20980,95D9CD8985634D44,2,Arrival times within ±2 minutes,"(member, Jackson Square T Stop -> MLK Blvd at Washington St, ~992)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,3,4,3
COMMUTER_casual_Boston City Hall - 28 State St~Park Plaza at Charles St S.,HIGH,Matched Outbound + Return Journey,casual,B32008,D32042,D32042,B32008,14:29,14:29,18:44,2025-10-03,2025-10-03,0,4h 15m,C34F9867B3B36744,93CF0E9FA96B0779,2,Arrival times within ±1 minutes,"(casual, Boston City Hall - 28 State St -> Park Plaza at Charles St S., ~864)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_casual_W Broadway at Dorchester St~Post Office Square,HIGH,Matched Outbound + Return Journey,casual,C32016,D32012,D32012,C32016,06:20,06:20,17:36,2025-10-01,2025-10-01,0,11h 16m,F9680F7A484D999A,19E09222B2214B4E,2,Arrival times within ±3 minutes,"(casual, W Broadway at Dorchester St -> Post Office Square, ~376)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,1,2,1
COMMUTER_member_175 N Harvard St~Harvard Square at Brattle St / Eliot St,HIGH,Matched Outbound + Return Journey,member,A32019,M32017,M32017,A32019,12:26,12:26,19:33,2025-10-21,2025-10-21,0,7h 7m,4B6784E3CACA8C98,4939C722B2F4B856,2,Arrival times within ±1 minutes,"(member, 175 N Harvard St -> Harvard Square at Brattle St / Eliot St, ~744)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_casual_Huron Ave At Vassal Lane~Harvard Square at Brattle St / Eliot St,HIGH,Matched Outbound + Return Journey,casual,M32044,M32017,M32017,M32044,00:08,00:08,13:02,2025-10-06,2025-10-06,0,12h 54m,43971AE095A208DA,86BEA9BC35826DB4,2,Arrival times within ±0 minutes,"(casual, Huron Ave At Vassal Lane -> Harvard Square at Brattle St / Eliot St, ~8)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,3,3,3
COMMUTER_member_Beacon St at Washington / Kirkland~Harvard Square at Brattle St / Eliot St,HIGH,Matched Outbound + Return Journey,member,S32003,M32017,M32017,S32003,09:16,09:16,20:04,2025-10-07,2025-10-07,0,10h 48m,4220C144E78192FA,CE6C577B4A6B3326,2,Arrival times within ±2 minutes,"(member, Beacon St at Washington / Kirkland -> Harvard Square at Brattle St / Eliot St, ~552)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,3,4,3
COMMUTER_casual_Beacon St at Washington / Kirkland~Harvard Square at Brattle St / Eliot St,HIGH,Matched Outbound + Return Journey,casual,S32003,M32017,M32017,S32003,07:11,07:11,17:04,2025-10-27,2025-10-27,0,9h 53m,C48E52745785BBC4,54020FB9D9FD6B67,2,Arrival times within ±0 minutes,"(casual, Beacon St at Washington / Kirkland -> Harvard Square at Brattle St / Eliot St, ~424)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,4,4,4,4
COMMUTER_member_Newbury St at Hereford St~Forsyth St at Huntington Ave,HIGH,Matched Outbound + Return Journey,member,B32000,B32062,B32062,B32000,09:32,09:32,14:03,2025-10-10,2025-10-10,0,4h 31m,B250F756A22E452A,68D97CD7846E4709,2,Arrival times within ±4 minutes,"(member, Newbury St at Hereford St -> Forsyth St at Huntington Ave, ~568)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,3,3,4
COMMUTER_member_Ames St at Broadway~MIT Vassar St,HIGH,Matched Outbound + Return Journey,member,M32059,M32042,M32042,M32059,12:55,12:55,22:10,2025-10-15,2025-10-15,0,9h 15m,19FB0A954C4EB69D,E79A2639C17068AA,2,Arrival times within ±3 minutes,"(member, Ames St at Broadway -> MIT Vassar St, ~768)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,3,3,3
COMMUTER_casual_Lower Cambridgeport at Magazine St / Riverside Rd~175 N Harvard St,HIGH,Matched Outbound + Return Journey,casual,M32022,A32019,A32019,M32022,06:53,06:53,12:15,2025-10-18,2025-10-18,0,5h 22m,A5EF79AEF37FA981,D1C4F946973B8CE3,2,Arrival times within ±0 minutes,"(casual, Lower Cambridgeport at Magazine St / Riverside Rd -> 175 N Harvard St, ~408)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_casual_Newbury St at Hereford St~Forsyth St at Huntington Ave,HIGH,Matched Outbound + Return Journey,casual,B32000,B32062,B32062,B32000,10:32,10:32,17:29,2025-10-24,2025-10-24,0,6h 57m,CB96B023F8B94610,5BD2771677D5DE49,2,Arrival times within ±0 minutes,"(casual, Newbury St at Hereford St -> Forsyth St at Huntington Ave, ~632)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Sidney Research Campus/Erie Street at Waverly~MIT Vassar St,HIGH,Matched Outbound + Return Journey,member,M32047,M32042,M32042,M32047,10:47,10:47,14:48,2025-10-07,2025-10-07,0,4h 1m,E9535D457DBA862C,57DAE7785F9350BE,2,Arrival times within ±4 minutes,"(member, Sidney Research Campus/Erie Street at Waverly -> MIT Vassar St, ~640)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,3,2,3
COMMUTER_member_Harvard Square at Brattle St / Eliot St~MIT Vassar St,HIGH,Matched Outbound + Return Journey,member,M32017,M32042,M32042,M32017,13:43,13:43,20:43,2025-10-02,2025-10-02,0,7h 0m,8B20CE82E103E772,F1F48F0AB9681F1C,2,Arrival times within ±2 minutes,"(member, Harvard Square at Brattle St / Eliot St -> MIT Vassar St, ~816)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,3,3,3
COMMUTER_member_Gore Street at Lambert Street~Inman Square at Springfield St.,HIGH,Matched Outbound + Return Journey,member,M32081,M32062,M32062,M32081,07:56,07:56,22:49,2025-10-09,2025-10-09,0,14h 53m,44C88DDC0CF888A2,009E0405CA2968BE,2,Arrival times within ±4 minutes,"(member, Gore Street at Lambert Street -> Inman Square at Springfield St., ~472)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,2,2,2
COMMUTER_member_Beacon St at Washington / Kirkland~Perry Park,HIGH,Matched Outbound + Return Journey,member,S32003,S32034,S32034,S32003,09:20,09:20,17:42,2025-10-07,2025-10-07,0,8h 22m,0A18709CEC1CC18A,A6D85C2432A9FD68,2,Arrival times within ±5 minutes,"(member, Beacon St at Washington / Kirkland -> Perry Park, ~560)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,2,2,2
COMMUTER_casual_Inman Square at Springfield St.~30 Dane St,HIGH,Matched Outbound + Return Journey,casual,M32062,S32023,S32023,M32062,12:57,12:57,22:47,2025-10-25,2025-10-25,0,9h 50m,6EB19E0693FF8D91,36ECC47D752D486A,2,Arrival times within ±0 minutes,"(casual, Inman Square at Springfield St. -> 30 Dane St, ~776)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Nashua Street at Red Auerbach Way [Extension]~One Broadway / Kendall Sq at Main St / 3rd St,HIGH,Matched Outbound + Return Journey,member,A32021,M32003,M32003,A32021,08:19,08:19,17:04,2025-10-07,2025-10-07,0,8h 45m,233BA4BECD74E2B4,0646C8359426C570,2,Arrival times within ±1 minutes,"(member, Nashua Street at Red Auerbach Way [Extension] -> One Broadway / Kendall Sq at Main St / 3rd St, ~496)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,3,3,4
COMMUTER_member_Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St~Harvard Square at Mass Ave/ Dunster,HIGH,Matched Outbound + Return Journey,member,M32023,M32018,M32018,M32023,16:24,16:24,20:34,2025-10-09,2025-10-09,0,4h 10m,85B7A38ADAE04746,2EE7B819E4C7FC32,2,Arrival times within ±5 minutes,"(member, Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St -> Harvard Square at Mass Ave/ Dunster, ~984)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,4,5,7,6
COMMUTER_member_84 Cambridgepark Dr~Harvard Square at Mass Ave/ Dunster,HIGH,Matched Outbound + Return Journey,member,M32058,M32018,M32018,M32058,09:16,09:16,18:13,2025-10-30,2025-10-30,0,8h 57m,3316617A2F8549B6,DFA984A4127F7137,2,Arrival times within ±5 minutes,"(member, 84 Cambridgepark Dr -> Harvard Square at Mass Ave/ Dunster, ~552)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,3,4,3
COMMUTER_member_Clarendon Hill at Broadway~Broadway at Kittie Knox Bike Path,HIGH,Matched Outbound + Return Journey,member,S32010,Z32998,Z32998,S32010,08:21,08:21,16:50,2025-10-02,2025-10-02,0,8h 29m,52741C014984002B,8004A457A8BEAAD2,2,Arrival times within ±1 minutes,"(member, Clarendon Hill at Broadway -> Broadway at Kittie Knox Bike Path, ~496)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Sennott Park Broadway at Norfolk Street~Harvard Square at Mass Ave/ Dunster,HIGH,Matched Outbound + Return Journey,member,M32063,M32018,M32018,M32063,18:45,18:45,23:45,2025-10-10,2025-10-10,0,5h 0m,E65A43EB257DBF53,EC1554F5FC2DE465,2,Arrival times within ±0 minutes,"(member, Sennott Park Broadway at Norfolk Street -> Harvard Square at Mass Ave/ Dunster, ~1120)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,3,3
COMMUTER_member_Harvard University River Houses at DeWolfe St / Cowperthwaite St~Harvard Square at Mass Ave/ Dunster,HIGH,Matched Outbound + Return Journey,member,M32038,M32018,M32018,M32038,16:53,16:53,22:46,2025-10-24,2025-10-24,0,5h 53m,1EBC164E7C3BBDCE,3EB8740F7575801F,2,Arrival times within ±3 minutes,"(member, Harvard University River Houses at DeWolfe St / Cowperthwaite St -> Harvard Square at Mass Ave/ Dunster, ~1008)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,4,5,5,6
COMMUTER_member_Kennedy-Longfellow School 158 Spring St~Broadway at Kittie Knox Bike Path,HIGH,Matched Outbound + Return Journey,member,M32065,Z32998,Z32998,M32065,10:15,10:15,21:28,2025-10-29,2025-10-29,0,11h 13m,D1A1A7169DDDF6A9,D934A32C254DAA33,2,Arrival times within ±2 minutes,"(member, Kennedy-Longfellow School 158 Spring St -> Broadway at Kittie Knox Bike Path, ~608)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,2,3,3
COMMUTER_casual_Newbury St at Hereford St~Harvard Square at Mass Ave/ Dunster,HIGH,Matched Outbound + Return Journey,casual,B32000,M32018,M32018,B32000,09:13,09:13,19:00,2025-10-04,2025-10-04,0,9h 47m,B3A27400A6732E9C,7CE319632B754428,2,Arrival times within ±1 minutes,"(casual, Newbury St at Hereford St -> Harvard Square at Mass Ave/ Dunster, ~552)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Sennott Park Broadway at Norfolk Street~One Kendall Square at Hampshire St / Portland St,HIGH,Matched Outbound + Return Journey,member,M32063,M32002,M32002,M32063,01:06,01:06,16:20,2025-10-23,2025-10-23,0,15h 14m,EDED9EE8A737BD58,CFE8DF3F4AB795C3,2,Arrival times within ±0 minutes,"(member, Sennott Park Broadway at Norfolk Street -> One Kendall Square at Hampshire St / Portland St, ~64)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Mass Ave at Albany St~Cambridge Dept. of Public Works -147 Hampshire St.,HIGH,Matched Outbound + Return Journey,member,M32061,M32052,M32052,M32061,07:48,07:48,18:12,2025-10-01,2025-10-01,0,10h 24m,490164B5A415B1F4,3C01A9E6B1582A38,2,Arrival times within ±0 minutes,"(member, Mass Ave at Albany St -> Cambridge Dept. of Public Works -147 Hampshire St., ~464)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Seaport Square - Seaport Blvd at Northern Ave~South Station - 700 Atlantic Ave,HIGH,Matched Outbound + Return Journey,member,B32007,A32010,A32010,B32007,07:56,07:56,17:43,2025-10-01,2025-10-01,0,9h 47m,CC0284F2690CDC7A,5BE58DCD106F1E2A,2,Arrival times within ±1 minutes,"(member, Seaport Square - Seaport Blvd at Northern Ave -> South Station - 700 Atlantic Ave, ~472)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,3,3,3
COMMUTER_member_Harrison Ave at E. Dedham St~South Station - 700 Atlantic Ave,HIGH,Matched Outbound + Return Journey,member,C32093,A32010,A32010,C32093,09:35,09:35,19:26,2025-10-21,2025-10-21,0,9h 51m,8AF30F918117E2BC,C8ED2BC7275FFF30,2,Arrival times within ±5 minutes,"(member, Harrison Ave at E. Dedham St -> South Station - 700 Atlantic Ave, ~568)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,4,4,4
COMMUTER_member_Dorchester Ave at Gillette Park~South Station - 700 Atlantic Ave,HIGH,Matched Outbound + Return Journey,member,C32009,A32010,A32010,C32009,08:34,08:34,15:11,2025-10-02,2025-10-02,0,6h 37m,06FAEB61D5C928A1,4F2DCA3B86044D81,2,Arrival times within ±5 minutes,"(member, Dorchester Ave at Gillette Park -> South Station - 700 Atlantic Ave, ~512)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,2,3,3
COMMUTER_member_Washington St at Rutland St~South Station - 700 Atlantic Ave,HIGH,Matched Outbound + Return Journey,member,C32006,A32010,A32010,C32006,09:20,09:20,20:11,2025-10-01,2025-10-01,0,10h 51m,72B3AFBF6BE6DFDD,80AC72AE93407A5F,2,Arrival times within ±0 minutes,"(member, Washington St at Rutland St -> South Station - 700 Atlantic Ave, ~560)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,3
COMMUTER_member_Troy Boston~South Station - 700 Atlantic Ave,HIGH,Matched Outbound + Return Journey,member,C32035,A32010,A32010,C32035,07:42,07:42,17:25,2025-10-29,2025-10-29,0,9h 43m,619B1CBBAB82C2EB,903AE03D9EB55974,2,Arrival times within ±1 minutes,"(member, Troy Boston -> South Station - 700 Atlantic Ave, ~456)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Newbury St at Hereford St~South Station - 700 Atlantic Ave,HIGH,Matched Outbound + Return Journey,member,B32000,A32010,A32010,B32000,07:55,07:55,20:24,2025-10-14,2025-10-14,0,12h 29m,40C04F4A7B8B5974,157C4A3008E32B0A,2,Arrival times within ±3 minutes,"(member, Newbury St at Hereford St -> South Station - 700 Atlantic Ave, ~472)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,5,8,13
COMMUTER_member_Rowes Wharf at Atlantic Ave~South Station - 700 Atlantic Ave,HIGH,Matched Outbound + Return Journey,member,D32008,A32010,A32010,D32008,13:07,13:07,18:57,2025-10-01,2025-10-01,0,5h 50m,7E8847A0C588E369,B1723EF8022108A0,2,Arrival times within ±3 minutes,"(member, Rowes Wharf at Atlantic Ave -> South Station - 700 Atlantic Ave, ~784)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,1,2,2,2
