Person_ID,Identification_Confidence,Evidence_Type,Member_Type,Outbound_start_station_id,Outbound_end_station_id,Return_start_station_id,Return_end_station_id,Outbound_Undock_Time,Outbound_Redock_Time,Return_Undock_Time,Outbound_Date,Return_Date,Outbound_Bike_Time_Minutes,Time_At_Destination,Outbound_Ride_ID,Return_Ride_ID,Number_Of_Matched_Pairs,Pattern_Consistency,Quasi_Identifier,Why_Not_Anonymous,Anonymity_Set_Size,Uniqueness_Score,K_Anonymity_Violated,Privacy_Risk_Level,Anonymity_at_±5min,Anonymity_at_±10min,Anonymity_at_±15min,Anonymity_at_±20min
COMMUTER_member_955 Mass Ave~Harvard University Gund Hall at Quincy St / Kirkland St,HIGH,Matched Outbound + Return Journey,member,M32073,M32021,M32021,M32073,08:57,08:57,17:37,2025-10-10,2025-10-10,0,8h 40m,6BA377EAC970CA39,DDE9D8BDA91953D9,2,Arrival times within ±1 minutes,"(member, 955 Mass Ave -> Harvard University Gund Hall at Quincy St / Kirkland St, ~536)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,5,5,5
COMMUTER_casual_W Broadway at D St~Boylston St at Berkeley St,HIGH,Matched Outbound + Return Journey,casual,C32029,D32013,D32013,C32029,09:27,09:27,15:23,2025-10-04,2025-10-04,0,5h 56m,AC0B241ACF2F48FA,4A40B1F6711C4A2E,2,Arrival times within ±0 minutes,"(casual, W Broadway at D St -> Boylston St at Berkeley St, ~566)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Harvard Square at Mass Ave/ Dunster~Harvard University Gund Hall at Quincy St / Kirkland St,HIGH,Matched Outbound + Return Journey,member,M32018,M32021,M32021,M32018,11:29,11:29,19:31,2025-10-19,2025-10-19,0,8h 2m,4BFB670F1627D980,FB988C1D7AB4B36C,2,Arrival times within ±1 minutes,"(member, Harvard Square at Mass Ave/ Dunster -> Harvard University Gund Hall at Quincy St / Kirkland St, ~688)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,4,3
COMMUTER_member_Boylston St at Exeter St~Boylston St at Berkeley St,HIGH,Matched Outbound + Return Journey,member,D32046,D32013,D32013,D32046,08:31,08:31,17:04,2025-10-22,2025-10-22,0,8h 33m,A47B38CBB92CAA57,5E8F561AAA2F554E,2,Arrival times within ±1 minutes,"(member, Boylston St at Exeter St -> Boylston St at Berkeley St, ~510)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Tremont St at Northampton St~Boylston St at Berkeley St,HIGH,Matched Outbound + Return Journey,member,C32056,D32013,D32013,C32056,08:09,08:09,17:56,2025-10-02,2025-10-02,0,9h 47m,5779DEE8AD1C3DEE,12CDB4E7AF82B037,2,Arrival times within ±0 minutes,"(member, Tremont St at Northampton St -> Boylston St at Berkeley St, ~488)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,3,7
COMMUTER_casual_Boylston St at Exeter St~Boylston St at Berkeley St,HIGH,Matched Outbound + Return Journey,casual,D32046,D32013,D32013,D32046,12:08,12:08,16:30,2025-10-05,2025-10-05,0,4h 22m,D744F460F19D450D,436D135528521F36,2,Arrival times within ±0 minutes,"(casual, Boylston St at Exeter St -> Boylston St at Berkeley St, ~728)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Soldiers Field Park - 111 Western Ave~Harvard University Gund Hall at Quincy St / Kirkland St,HIGH,Matched Outbound + Return Journey,member,A32006,M32021,M32021,A32006,08:50,08:50,14:32,2025-10-01,2025-10-01,0,5h 42m,BE4BDDA456FBCD8F,0EBD2BF686E6EE4B,2,Arrival times within ±0 minutes,"(member, Soldiers Field Park - 111 Western Ave -> Harvard University Gund Hall at Quincy St / Kirkland St, ~530)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,4,4,4,5
COMMUTER_member_Central Square at Mass Ave / Essex St~Harvard University Gund Hall at Quincy St / Kirkland St,HIGH,Matched Outbound + Return Journey,member,M32011,M32021,M32021,M32011,08:40,08:40,17:59,2025-10-01,2025-10-01,0,9h 19m,1770B3B93F17F8DA,0DF6554DD2C06F95,2,Arrival times within ±1 minutes,"(member, Central Square at Mass Ave / Essex St -> Harvard University Gund Hall at Quincy St / Kirkland St, ~520)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,3,2,3
COMMUTER_member_Stuart St at Charles St~Boylston St at Berkeley St,HIGH,Matched Outbound + Return Journey,member,D32011,D32013,D32013,D32011,08:36,08:36,18:30,2025-10-02,2025-10-02,0,9h 54m,06B65F587A6FADC2,5DE438FD3397FB1E,2,Arrival times within ±0 minutes,"(member, Stuart St at Charles St -> Boylston St at Berkeley St, ~516)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,5,5,7
COMMUTER_member_Harvard University Housing - 115 Putnam Ave at Peabody Terrace~Harvard University Gund Hall at Quincy St / Kirkland St,HIGH,Matched Outbound + Return Journey,member,M32014,M32021,M32021,M32014,08:34,08:34,16:23,2025-10-15,2025-10-15,0,7h 49m,34F255B4C44D5D42,072AC63CDBFD9CF9,2,Arrival times within ±0 minutes,"(member, Harvard University Housing - 115 Putnam Ave at Peabody Terrace -> Harvard University Gund Hall at Quincy St / Kirkland St, ~514)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,3,6,3
COMMUTER_member_Beacon St at Charles St~Boylston St at Berkeley St,HIGH,Matched Outbound + Return Journey,member,D32024,D32013,D32013,D32024,08:33,08:33,17:57,2025-10-29,2025-10-29,0,9h 24m,4E2F13071E69BD6F,DDC53EF27EC61364,2,Arrival times within ±0 minutes,"(member, Beacon St at Charles St -> Boylston St at Berkeley St, ~512)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,4,5,6
COMMUTER_member_MIT at Mass Ave / Amherst St~Boylston St at Berkeley St,HIGH,Matched Outbound + Return Journey,member,M32006,D32013,D32013,M32006,16:34,16:34,21:37,2025-10-20,2025-10-20,0,5h 3m,DC9438D6FE3F9080,EF758235D9D3D673,2,Arrival times within ±0 minutes,"(member, MIT at Mass Ave / Amherst St -> Boylston St at Berkeley St, ~994)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,3,5,4
COMMUTER_member_Boylston St at Fairfield St~Boylston St at Berkeley St,HIGH,Matched Outbound + Return Journey,member,C32008,D32013,D32013,C32008,07:19,07:19,18:21,2025-10-02,2025-10-02,0,11h 2m,9444B3A9EC50BE0A,7A7CB36613CC9929,2,Arrival times within ±0 minutes,"(member, Boylston St at Fairfield St -> Boylston St at Berkeley St, ~438)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Boylston St at Jersey St~Fenway at Forsyth Way,HIGH,Matched Outbound + Return Journey,member,B32034,B32009,B32009,B32034,07:49,07:49,17:21,2025-10-20,2025-10-20,0,9h 32m,2C8A1A36A56FE561,790608149DB63312,2,Arrival times within ±1 minutes,"(member, Boylston St at Jersey St -> Fenway at Forsyth Way, ~468)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,5,4,6
COMMUTER_casual_Beacon St at Massachusetts Ave~Lower Cambridgeport at Magazine St / Riverside Rd,HIGH,Matched Outbound + Return Journey,casual,B32016,M32022,M32022,B32016,12:00,12:00,19:03,2025-10-04,2025-10-04,0,7h 3m,45CB55ED20043B67,9726F910DAC1DA65,2,Arrival times within ±0 minutes,"(casual, Beacon St at Massachusetts Ave -> Lower Cambridgeport at Magazine St / Riverside Rd, ~720)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Dana Park~Massachusetts Ave at Boylston St.,HIGH,Matched Outbound + Return Journey,member,M32030,B32065,B32065,M32030,08:39,08:39,17:30,2025-10-02,2025-10-02,0,8h 51m,DC7F1368B2D8297D,81FFA7AD318618B5,2,Arrival times within ±1 minutes,"(member, Dana Park -> Massachusetts Ave at Boylston St., ~518)",Same member type + route + precise arrival time + return journey = clear person identification,1,100.0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,4,5,7
COMMUTER_member_Landmark Center - Brookline Ave at Park Dr~Massachusetts Ave at Boylston St.,HIGH,Matched Outbound + Return Journey,member,B32015,B32065,B32065,B32015,08:56,08:56,20:00,2025-10-27,2025-10-27,0,11h 4m,4A454C8F7017327B,6817853A5834EC72,2,Arrival times within ±0 minutes,"(member, Landmark Center - Brookline Ave at Park Dr -> Massachusetts Ave at Boylston St., ~536)",Same member type + route + precise arrival time + return journey = clear person identification,1,100.0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_casual_Landmark Center - Brookline Ave at Park Dr~Massachusetts Ave at Boylston St.,HIGH,Matched Outbound + Return Journey,casual,B32015,B32065,B32065,B32015,14:17,14:17,21:00,2025-10-23,2025-10-23,0,6h 43m,2E9D35FA1DFEA053,EA8D4D57948269A0,2,Arrival times within ±0 minutes,"(casual, Landmark Center - Brookline Ave at Park Dr -> Massachusetts Ave at Boylston St., ~856)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,3,3,3
COMMUTER_member_Christian Science Plaza - Massachusetts Ave at Westland Ave~Massachusetts Ave at Boylston St.,HIGH,Matched Outbound + Return Journey,member,B32005,B32065,B32065,B32005,09:12,09:12,21:14,2025-10-07,2025-10-07,0,12h 2m,CB6D41063EFEAD06,B7AC639E4AC44584,2,Arrival times within ±1 minutes,"(member, Christian Science Plaza - Massachusetts Ave at Westland Ave -> Massachusetts Ave at Boylston St., ~552)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,5,8,11,14
COMMUTER_member_Troy Boston~Massachusetts Ave at Boylston St.,HIGH,Matched Outbound + Return Journey,member,C32035,B32065,B32065,C32035,06:32,06:32,19:01,2025-10-09,2025-10-09,0,12h 29m,8211653866B1261E,A94E03141D637CCD,2,Arrival times within ±1 minutes,"(member, Troy Boston -> Massachusetts Ave at Boylston St., ~392)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,4,4,4
COMMUTER_casual_Washington St at Rutland St~Massachusetts Ave at Boylston St.,HIGH,Matched Outbound + Return Journey,casual,C32006,B32065,B32065,C32006,00:06,00:06,20:18,2025-10-21,2025-10-21,0,20h 12m,8E1AA0B3F081441E,C180EA304E82BB41,2,Arrival times within ±0 minutes,"(casual, Washington St at Rutland St -> Massachusetts Ave at Boylston St., ~6)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Union Square - Brighton Ave at Cambridge St~Massachusetts Ave at Boylston St.,HIGH,Matched Outbound + Return Journey,member,A32001,B32065,B32065,A32001,08:36,08:36,15:53,2025-10-10,2025-10-10,0,7h 17m,54BA5C0B3E51F30F,F3D64ED65CDE163D,2,Arrival times within ±0 minutes,"(member, Union Square - Brighton Ave at Cambridge St -> Massachusetts Ave at Boylston St., ~516)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,8,13,15,15
COMMUTER_member_Boylston St at Berkeley St~Arch St at Franklin St,HIGH,Matched Outbound + Return Journey,member,D32013,D32004,D32004,D32013,08:30,08:30,16:19,2025-10-09,2025-10-09,0,7h 49m,056EEE8D9A9BE3A5,321058EC520E506D,2,Arrival times within ±1 minutes,"(member, Boylston St at Berkeley St -> Arch St at Franklin St, ~510)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,5,7,8,7
COMMUTER_casual_Lansdowne T Stop~Massachusetts Ave at Boylston St.,HIGH,Matched Outbound + Return Journey,casual,B32058,B32065,B32065,B32058,08:30,08:30,19:40,2025-10-23,2025-10-23,0,11h 10m,0C3B8C319230F819,B82B3B1176EAE957,2,Arrival times within ±0 minutes,"(casual, Lansdowne T Stop -> Massachusetts Ave at Boylston St., ~510)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,3,3,5
COMMUTER_member_Kennedy-Longfellow School 158 Spring St~Massachusetts Ave at Boylston St.,HIGH,Matched Outbound + Return Journey,member,M32065,B32065,B32065,M32065,07:10,07:10,14:14,2025-10-31,2025-10-31,0,7h 4m,188B37683F45E548,820AC8AF8873EFBC,2,Arrival times within ±1 minutes,"(member, Kennedy-Longfellow School 158 Spring St -> Massachusetts Ave at Boylston St., ~430)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Ames St at Main St~Massachusetts Ave at Boylston St.,HIGH,Matched Outbound + Return Journey,member,M32037,B32065,B32065,M32037,12:54,12:54,19:36,2025-10-30,2025-10-30,0,6h 42m,72C7994F7F2A78E9,F465790017ABB709,2,Arrival times within ±1 minutes,"(member, Ames St at Main St -> Massachusetts Ave at Boylston St., ~774)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,8,15,15,15
COMMUTER_member_Dana Park~Lower Cambridgeport at Magazine St / Riverside Rd,HIGH,Matched Outbound + Return Journey,member,M32030,M32022,M32022,M32030,09:28,09:28,21:04,2025-10-19,2025-10-19,0,11h 36m,D7C6B0AD597A40F4,C7154B86044DD632,2,Arrival times within ±1 minutes,"(member, Dana Park -> Lower Cambridgeport at Magazine St / Riverside Rd, ~568)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,3,2
COMMUTER_casual_Massachusetts Ave at Boylston St.~Massachusetts Ave at Boylston St.,HIGH,Matched Outbound + Return Journey,casual,B32065,B32065,B32065,B32065,09:56,09:56,16:52,2025-10-06,2025-10-06,0,6h 56m,D9160FB13420F2CE,A31FADF00776BB6E,2,Arrival times within ±0 minutes,"(casual, Massachusetts Ave at Boylston St. -> Massachusetts Ave at Boylston St., ~596)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,3,4
COMMUTER_casual_Mass Ave/Lafayette Square~Massachusetts Ave at Boylston St.,HIGH,Matched Outbound + Return Journey,casual,M32085,B32065,B32065,M32085,16:46,16:46,23:16,2025-10-25,2025-10-25,0,6h 30m,6846A660CD88B820,20C2BEA420B53488,2,Arrival times within ±1 minutes,"(casual, Mass Ave/Lafayette Square -> Massachusetts Ave at Boylston St., ~1006)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,3,4,4,5
COMMUTER_member_Mass Ave at Albany St~Massachusetts Ave at Boylston St.,HIGH,Matched Outbound + Return Journey,member,M32061,B32065,B32065,M32061,15:14,15:14,20:48,2025-10-26,2025-10-26,0,5h 34m,DE87B50AE1CA63B5,1EE8AC34686B5A5F,2,Arrival times within ±0 minutes,"(member, Mass Ave at Albany St -> Massachusetts Ave at Boylston St., ~914)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,4,4,4,4
COMMUTER_member_Lewis Wharf at Atlantic Ave~Arch St at Franklin St,HIGH,Matched Outbound + Return Journey,member,D32006,D32004,D32004,D32006,08:23,08:23,19:16,2025-10-14,2025-10-14,0,10h 53m,BDECE15ABB5B516F,AC292E2FA4DDCFBD,2,Arrival times within ±1 minutes,"(member, Lewis Wharf at Atlantic Ave -> Arch St at Franklin St, ~502)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,7,9,10
COMMUTER_casual_Mass Ave at Albany St~Massachusetts Ave at Boylston St.,HIGH,Matched Outbound + Return Journey,casual,M32061,B32065,B32065,M32061,13:13,13:13,18:47,2025-10-18,2025-10-18,0,5h 34m,B3B719C4717F31B0,5C6A028604622015,2,Arrival times within ±0 minutes,"(casual, Mass Ave at Albany St -> Massachusetts Ave at Boylston St., ~792)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,3,3
COMMUTER_casual_Bennington St at Constitution Beach~Bennington St at Constitution Beach,HIGH,Matched Outbound + Return Journey,casual,A32039,A32039,A32039,A32039,10:06,10:06,20:45,2025-10-04,2025-10-04,0,10h 39m,FB4F85DACA3EE84B,05D6C1AC9DECFA79,2,Arrival times within ±1 minutes,"(casual, Bennington St at Constitution Beach -> Bennington St at Constitution Beach, ~606)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,2
COMMUTER_member_Sidney Research Campus/Erie Street at Waverly~Lower Cambridgeport at Magazine St / Riverside Rd,HIGH,Matched Outbound + Return Journey,member,M32047,M32022,M32022,M32047,12:00,12:00,18:46,2025-10-26,2025-10-26,0,6h 46m,7B1C13E452317957,5DE69B5719ECB004,2,Arrival times within ±1 minutes,"(member, Sidney Research Campus/Erie Street at Waverly -> Lower Cambridgeport at Magazine St / Riverside Rd, ~720)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique,2,2,2,3
