Person_ID,Identification_Confidence,Evidence_Type,Member_Type,Outbound_start_station_id,Outbound_end_station_id,Return_start_station_id,Return_end_station_id,Outbound_Undock_Time,Outbound_Redock_Time,Return_Undock_Time,Outbound_Date,Return_Date,Outbound_Bike_Time_Minutes,Time_At_Destination,Outbound_Ride_ID,Return_Ride_ID,Number_Of_Matched_Pairs,Pattern_Consistency,Quasi_Identifier,Why_Not_Anonymous,Anonymity_Set_Size,Uniqueness_Score,K_Anonymity_Violated,Privacy_Risk_Level
COMMUTER_casual_Union Square - Somerville~Elm St at White St,HIGH,Matched Outbound + Return Journey,casual,S32002,S32039,S32039,S32002,00:03,00:03,14:17,2025-10-18,2025-10-18,0,14h 14m,AE20652B3C016340,B121BF877BCCA148,2,Arrival times within ±0 minutes,"(casual, Union Square - Somerville -> Elm St at White St, ~0)",Same member type + route + precise arrival time + return journey = clear person identification,2,50.0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Stuart St at Berkeley St~Beacon St at Charles St,HIGH,Matched Outbound + Return Journey,member,D32049,D32024,D32024,D32049,08:41,08:41,16:09,2025-10-03,2025-10-03,0,7h 28m,3325CD3A3107613D,662AEF3FBB5319D5,2,Arrival times within ±0 minutes,"(member, Stuart St at Berkeley St -> Beacon St at Charles St, ~520)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_casual_Curtis Hall - South St at Centre St~Forest Hills,HIGH,Matched Outbound + Return Journey,casual,E32001,E32010,E32010,E32001,10:26,10:26,18:10,2025-10-19,2025-10-19,0,7h 44m,4262663691A4212F,D327FAD2F56ACE18,2,Arrival times within ±0 minutes,"(casual, Curtis Hall - South St at Centre St -> Forest Hills, ~625)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_casual_Tremont St at E Berkeley St~Beacon St at Charles St,HIGH,Matched Outbound + Return Journey,casual,C32000,D32024,D32024,C32000,12:16,12:16,22:49,2025-10-11,2025-10-11,0,10h 33m,8203A27186B3F756,AE955FA833928C9F,2,Arrival times within ±0 minutes,"(casual, Tremont St at E Berkeley St -> Beacon St at Charles St, ~735)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Chinatown T Stop~Cross St at Hanover St,HIGH,Matched Outbound + Return Journey,member,D32019,D32010,D32010,D32019,10:42,10:42,17:13,2025-10-25,2025-10-25,0,6h 31m,5D5C0E601D37DA4E,73D95B551EAC88CE,2,Arrival times within ±0 minutes,"(member, Chinatown T Stop -> Cross St at Hanover St, ~640)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Boston Medical Center - E Concord St at Harrison Ave~Cross St at Hanover St,HIGH,Matched Outbound + Return Journey,member,C32002,D32010,D32010,C32002,07:50,07:50,18:22,2025-10-27,2025-10-27,0,10h 32m,1C6923FF30326DDB,DCBFDA3322567A8B,2,Arrival times within ±1 minutes,"(member, Boston Medical Center - E Concord St at Harrison Ave -> Cross St at Hanover St, ~470)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_South Station - 700 Atlantic Ave~Rowes Wharf at Atlantic Ave,HIGH,Matched Outbound + Return Journey,member,A32010,D32008,D32008,A32010,06:28,06:28,18:32,2025-10-29,2025-10-29,0,12h 4m,0F7815D869DD640C,6D838E65CE5D595D,2,Arrival times within ±2 minutes,"(member, South Station - 700 Atlantic Ave -> Rowes Wharf at Atlantic Ave, ~385)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_casual_Deerfield St at Commonwealth Ave~Harvard University River Houses at DeWolfe St / Cowperthwaite St,HIGH,Matched Outbound + Return Journey,casual,B32037,M32038,M32038,B32037,12:15,12:15,16:20,2025-10-19,2025-10-19,0,4h 5m,777EF7C9A8C18AA7,82A30821445C8C18,2,Arrival times within ±0 minutes,"(casual, Deerfield St at Commonwealth Ave -> Harvard University River Houses at DeWolfe St / Cowperthwaite St, ~735)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_MIT Vassar St~MIT Stata Center at Vassar St / Main St,HIGH,Matched Outbound + Return Journey,member,M32042,M32005,M32005,M32042,16:16,16:16,23:17,2025-10-22,2025-10-22,0,7h 1m,98B62D3AE743B456,239894A404A7FAA4,2,Arrival times within ±1 minutes,"(member, MIT Vassar St -> MIT Stata Center at Vassar St / Main St, ~975)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_One Kendall Square at Hampshire St / Portland St~MIT Stata Center at Vassar St / Main St,HIGH,Matched Outbound + Return Journey,member,M32002,M32005,M32005,M32002,09:17,09:17,13:30,2025-10-09,2025-10-09,0,4h 13m,8E87F0753395F3CE,C161216C4F0FE3F4,2,Arrival times within ±0 minutes,"(member, One Kendall Square at Hampshire St / Portland St -> MIT Stata Center at Vassar St / Main St, ~555)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_One Broadway / Kendall Sq at Main St / 3rd St~MIT Stata Center at Vassar St / Main St,HIGH,Matched Outbound + Return Journey,member,M32003,M32005,M32005,M32003,12:56,12:56,19:06,2025-10-03,2025-10-03,0,6h 10m,9E65E472B34D733F,F8146D0C846696E7,2,Arrival times within ±1 minutes,"(member, One Broadway / Kendall Sq at Main St / 3rd St -> MIT Stata Center at Vassar St / Main St, ~775)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_casual_Cross St at Hanover St~Boylston St at Arlington St,HIGH,Matched Outbound + Return Journey,casual,D32010,D32007,D32007,D32010,02:17,02:17,16:50,2025-10-05,2025-10-05,0,14h 33m,395B609FAF6D26FA,FE23C10D9AD6E47E,2,Arrival times within ±1 minutes,"(casual, Cross St at Hanover St -> Boylston St at Arlington St, ~135)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_175 N Harvard St~Harvard University River Houses at DeWolfe St / Cowperthwaite St,HIGH,Matched Outbound + Return Journey,member,A32019,M32038,M32038,A32019,14:07,14:07,19:03,2025-10-26,2025-10-26,0,4h 56m,EB4FC527A701411B,18E6A6B1F6E761CA,2,Arrival times within ±0 minutes,"(member, 175 N Harvard St -> Harvard University River Houses at DeWolfe St / Cowperthwaite St, ~845)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_casual_MIT Vassar St~Harvard University River Houses at DeWolfe St / Cowperthwaite St,HIGH,Matched Outbound + Return Journey,casual,M32042,M32038,M32038,M32042,08:45,08:45,15:03,2025-10-19,2025-10-19,0,6h 18m,E4C6DE6DEF8C4D32,311463C0C1DA46DB,2,Arrival times within ±0 minutes,"(casual, MIT Vassar St -> Harvard University River Houses at DeWolfe St / Cowperthwaite St, ~525)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_casual_175 N Harvard St~Harvard University River Houses at DeWolfe St / Cowperthwaite St,HIGH,Matched Outbound + Return Journey,casual,A32019,M32038,M32038,A32019,10:59,10:59,22:50,2025-10-31,2025-10-31,0,11h 51m,D30A1516F4FE0C09,EB16A6BF22623310,2,Arrival times within ±3 minutes,"(casual, 175 N Harvard St -> Harvard University River Houses at DeWolfe St / Cowperthwaite St, ~655)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_casual_MIT Vassar St~MIT Stata Center at Vassar St / Main St,HIGH,Matched Outbound + Return Journey,casual,M32042,M32005,M32005,M32042,08:10,08:10,20:08,2025-10-17,2025-10-17,0,11h 58m,313C02C4D24FE9A9,9C1E2FDD7C4E18EE,2,Arrival times within ±0 minutes,"(casual, MIT Vassar St -> MIT Stata Center at Vassar St / Main St, ~490)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Mugar Way at Beacon St~Boylston St at Arlington St,HIGH,Matched Outbound + Return Journey,member,D32017,D32007,D32007,D32017,07:37,07:37,16:29,2025-10-27,2025-10-27,0,8h 52m,BE2273F1D369CA88,3E1108C30FC0C8B1,2,Arrival times within ±2 minutes,"(member, Mugar Way at Beacon St -> Boylston St at Arlington St, ~455)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Harvard Square at Mass Ave/ Dunster~MIT Stata Center at Vassar St / Main St,HIGH,Matched Outbound + Return Journey,member,M32018,M32005,M32005,M32018,07:56,07:56,16:42,2025-10-27,2025-10-27,0,8h 46m,87FA307AB89B7E45,DF6F16E9561E285A,2,Arrival times within ±2 minutes,"(member, Harvard Square at Mass Ave/ Dunster -> MIT Stata Center at Vassar St / Main St, ~475)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_casual_Cross St at Hanover St~Park Street T Stop - Tremont St at Park St,HIGH,Matched Outbound + Return Journey,casual,D32010,B32068,B32068,D32010,08:10,08:10,17:47,2025-10-11,2025-10-11,0,9h 37m,A66C919A81E9F945,5E3EBC3E3A7A6556,2,Arrival times within ±0 minutes,"(casual, Cross St at Hanover St -> Park Street T Stop - Tremont St at Park St, ~490)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Forsyth St at Huntington Ave~Huntington Ave at St. Alphonsus St,HIGH,Matched Outbound + Return Journey,member,B32062,B32069,B32069,B32062,08:07,08:07,19:45,2025-10-09,2025-10-09,0,11h 38m,C5017A3C4C00C57B,955144F5F4E71F52,2,Arrival times within ±0 minutes,"(member, Forsyth St at Huntington Ave -> Huntington Ave at St. Alphonsus St, ~485)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Stuart St at Berkeley St~Park Street T Stop - Tremont St at Park St,HIGH,Matched Outbound + Return Journey,member,D32049,B32068,B32068,D32049,07:35,07:35,17:02,2025-10-29,2025-10-29,0,9h 27m,5ECB417AE0AEC6F0,80A76F038052EE6E,2,Arrival times within ±2 minutes,"(member, Stuart St at Berkeley St -> Park Street T Stop - Tremont St at Park St, ~455)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Washington St at Myrtle St~Union Square East,HIGH,Matched Outbound + Return Journey,member,S32021,S32041,S32041,S32021,12:23,12:23,21:00,2025-10-05,2025-10-05,0,8h 37m,029756F632A66E23,3C21581D23E15F0F,2,Arrival times within ±0 minutes,"(member, Washington St at Myrtle St -> Union Square East, ~740)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Copley Square - Dartmouth St at Boylston St~Park Street T Stop - Tremont St at Park St,HIGH,Matched Outbound + Return Journey,member,D32005,B32068,B32068,D32005,10:46,10:46,15:53,2025-10-11,2025-10-11,0,5h 7m,7673132BD9CE163E,857D0B59B13BE55B,2,Arrival times within ±0 minutes,"(member, Copley Square - Dartmouth St at Boylston St -> Park Street T Stop - Tremont St at Park St, ~645)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_casual_Northern Ave at Haul Rd~Northern Ave at Haul Rd,HIGH,Matched Outbound + Return Journey,casual,C32071,C32071,C32071,C32071,12:38,12:38,17:36,2025-10-06,2025-10-06,0,4h 58m,C479302836936885,373589470DD0C479,2,Arrival times within ±1 minutes,"(casual, Northern Ave at Haul Rd -> Northern Ave at Haul Rd, ~755)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Nashua Street at Red Auerbach Way [Extension]~Clarendon St at Newbury St,HIGH,Matched Outbound + Return Journey,member,A32021,D32047,D32047,A32021,07:33,07:33,15:09,2025-10-16,2025-10-16,0,7h 36m,648DF06A534144F9,0EC6151BA90F3660,2,Arrival times within ±0 minutes,"(member, Nashua Street at Red Auerbach Way [Extension] -> Clarendon St at Newbury St, ~450)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_casual_One Beacon St~Clarendon St at Newbury St,HIGH,Matched Outbound + Return Journey,casual,B32061,D32047,D32047,B32061,09:07,09:07,17:03,2025-10-29,2025-10-29,0,7h 56m,B6A85A0624663454,0592D398FF1992CE,2,Arrival times within ±2 minutes,"(casual, One Beacon St -> Clarendon St at Newbury St, ~545)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Bartlett St at John Elliot Sq~HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,HIGH,Matched Outbound + Return Journey,member,B32055,B32003,B32003,B32055,07:13,07:13,16:36,2025-10-13,2025-10-13,0,9h 23m,870267C4E759F6FB,FBF2D24B23A56BBA,2,Arrival times within ±3 minutes,"(member, Bartlett St at John Elliot Sq -> HMS/HSPH - Avenue Louis Pasteur at Longwood Ave, ~430)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Newmarket Square T Stop - Massachusetts Ave at Newmarket Square~HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,HIGH,Matched Outbound + Return Journey,member,C32022,B32003,B32003,C32022,14:29,14:29,23:14,2025-10-03,2025-10-03,0,8h 45m,502C7EA08E365ADD,7B9BB670995C801C,2,Arrival times within ±3 minutes,"(member, Newmarket Square T Stop - Massachusetts Ave at Newmarket Square -> HMS/HSPH - Avenue Louis Pasteur at Longwood Ave, ~865)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Harvard St at Greene-Rose Heritage Park~HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,HIGH,Matched Outbound + Return Journey,member,M32055,B32003,B32003,M32055,07:37,07:37,14:49,2025-10-21,2025-10-21,0,7h 12m,10A9D03746CAF07D,701BA1F1A2760F2E,2,Arrival times within ±4 minutes,"(member, Harvard St at Greene-Rose Heritage Park -> HMS/HSPH - Avenue Louis Pasteur at Longwood Ave, ~455)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Linwood St at Minuteman Bikeway~Rindge Avenue - O'Neill Library,HIGH,Matched Outbound + Return Journey,member,L32002,M32036,M32036,L32002,08:05,08:05,16:36,2025-10-22,2025-10-22,0,8h 31m,E66CD94E21F211E0,BB23F66E3A82C635,2,Arrival times within ±4 minutes,"(member, Linwood St at Minuteman Bikeway -> Rindge Avenue - O'Neill Library, ~485)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_casual_Forsyth St at Huntington Ave~Landmark Center - Brookline Ave at Park Dr,HIGH,Matched Outbound + Return Journey,casual,B32062,B32015,B32015,B32062,12:33,12:33,20:06,2025-10-11,2025-10-11,0,7h 33m,F4D834ED94D93CEE,E0AF30A9EE59E0FE,2,Arrival times within ±0 minutes,"(casual, Forsyth St at Huntington Ave -> Landmark Center - Brookline Ave at Park Dr, ~750)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_casual_Commonwealth Ave at Agganis Way~Landmark Center - Brookline Ave at Park Dr,HIGH,Matched Outbound + Return Journey,casual,A32002,B32015,B32015,A32002,03:53,03:53,21:48,2025-10-23,2025-10-23,0,17h 55m,6BC7628149F59EF3,09D5A33930E2CBA3,2,Arrival times within ±1 minutes,"(casual, Commonwealth Ave at Agganis Way -> Landmark Center - Brookline Ave at Park Dr, ~230)",Same member type + route + precise arrival time + return journey = clear person identification,1,100.0,YES - K-anonymity violated!,CRITICAL - Almost unique
COMMUTER_member_Forsyth St at Huntington Ave~Landmark Center - Brookline Ave at Park Dr,HIGH,Matched Outbound + Return Journey,member,B32062,B32015,B32015,B32062,16:39,16:39,22:35,2025-10-19,2025-10-19,0,5h 56m,B03A735F18A13B7D,1B4078F2C3DB0242,2,Arrival times within ±2 minutes,"(member, Forsyth St at Huntington Ave -> Landmark Center - Brookline Ave at Park Dr, ~995)",Same member type + route + precise arrival time + return journey = clear person identification,0,0,YES - K-anonymity violated!,CRITICAL - Almost unique
